gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tpa_SF_HD_Md_Re1,Tpa_SF_HD_Md_Re2,Tpa_SF_HD_Md_Re3,Tpa_SF_LG_Md_Re1,Tpa_SF_LG_Md_Re2,Tpa_SF_LG_Md_Re3,Tpa_SF_RT_Md_Re1,Tpa_SF_RT_Md_Re2,Tpa_SF_RT_Md_Re3,Tpa_SF_WB_Md_Re1,Tpa_SF_WB_Md_Re2,Tpa_SF_WB_Md_Re3,Tpa_SM_HD_Md_Re1,Tpa_SM_HD_Md_Re2,Tpa_SM_HD_Md_Re3,Tpa_SM_LG_Md_Re1,Tpa_SM_LG_Md_Re2,Tpa_SM_LG_Md_Re3,Tpa_SM_RT_Md_Re1,Tpa_SM_RT_Md_Re2,Tpa_SM_RT_Md_Re3,Tpa_SM_WB_Md_Re1,Tpa_SM_WB_Md_Re2,Tpa_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPA_13194,362,NA,5_Tpa_b3v08_scaf049700,3738,0.016817771702739,A,A,0,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,28,54,90,7,10,4,NA,NA,NA,NA
TPA_13195,305,NA,5_Tpa_b3v08_scaf101755,1856,-0.024383570621529,A,A,17,13,15,16,12,19,78,44,82,18,26,37,16,17,23,7,19,12,40,72,106,30,52,31,NA,NA,NA,NA
TPA_13196,469,NA,5_Tpa_b3v08_scaf013259,11543,0.0274344173774335,A,A,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,94,101,130,14,23,29,NA,NA,NA,NA
TPA_13197,407,NA,5_Tpa_b3v08_scaf044391,4060,0.0187962453323972,A,A,15,9,13,7,3,10,15,9,28,6,26,67,15,7,10,10,4,4,339,333,564,94,84,121,NA,NA,NA,NA
TPA_13198,701,HOG_19743,5_Tpa_b3v08_scaf027035,5727,0.193730640219965,A,A,49,53,41,38,22,29,86,28,37,35,38,57,46,74,70,26,20,19,20,23,29,42,45,58,NA,NA,NA,NA
TPA_13199,2863,NA,5_Tpa_b3v08_scaf002747,36039,0.0801767143808763,A,A,1025,1461,993,3229,2925,1800,8614,4938,8917,621,631,2270,3685,5569,3657,2701,9075,3673,10,46,32,675,3908,1244,NA,NA,NA,NA
TPA_13200,475,NA,5_Tpa_b3v08_scaf029413,5312,0.0481186363115176,A,A,13,11,6,16,6,12,136,37,155,53,26,46,7,9,6,6,15,5,87,226,287,72,79,68,NA,NA,NA,NA
TPA_13201,290,NA,5_Tpa_b3v08_scaf036119,4649,0.221487718916672,A,A,0,0,0,1,0,1,3,1,3,9,4,4,0,1,0,1,0,0,1,5,2,3,7,4,NA,NA,NA,NA
TPA_13202,1395,NA,5_Tpa_b3v08_scaf062444,3099,-0.93915656904837,X,A,57,27,39,29,24,54,119,65,98,77,47,98,32,52,74,39,36,57,22,25,38,27,73,72,NA,NA,NA,NA
TPA_13203,1872,HOG_2688,5_Tpa_b3v08_scaf043217,4135,-0.0224656375548668,A,A,291,367,391,533,621,561,825,864,987,439,717,633,296,467,523,372,494,467,481,567,571,672,576,473,NA,NA,NA,NA
TPA_13204,580,NA,5_Tpa_b3v08_scaf055865,3413,-0.0353078475753448,A,A,219,456,253,1040,976,626,3,1,0,245,157,732,249,738,436,596,1187,842,101,168,164,332,1117,843,NA,NA,NA,NA
TPA_13205,476,HOG_13996,5_Tpa_b3v08_scaf045447,3995,0.132329439345774,A,A,53,91,81,136,109,108,253,259,242,120,151,222,60,120,118,96,117,90,307,296,313,164,238,169,NA,NA,NA,NA
TPA_13206,313,NA,5_Tpa_b3v08_scaf039396,4400,0.0379441053100507,A,A,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,33,37,10,4,9,NA,NA,NA,NA
TPA_13207,461,NA,5_Tpa_b3v08_scaf058321,3290,0.153871718831492,A,A,8,4,5,2,6,8,75,18,73,14,21,39,5,9,10,1,6,4,45,66,93,21,22,23,NA,NA,NA,NA
TPA_13208,360,NA,5_Tpa_b3v08_scaf084842,2288,-0.134368470066536,A,A,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,6,17,48,0,3,5,NA,NA,NA,NA
TPA_13209,301,NA,5_Tpa_b3v08_scaf153530,1022,-0.0634003220187259,A,A,39,53,34,12,9,15,2,0,0,12,30,28,17,40,70,11,7,10,2,1,15,27,43,60,NA,NA,NA,NA
TPA_13210,310,NA,5_Tpa_b3v08_scaf140893,1182,-0.271934642756484,A,A,6,7,8,13,8,7,37,12,43,17,36,33,1,13,11,2,13,8,7,22,21,26,44,23,NA,NA,NA,NA
TPA_13211,392,NA,5_Tpa_b3v08_scaf033330,4878,0.0425389458111451,A,A,3,0,2,3,1,0,13,4,9,12,1,11,0,1,1,0,1,0,4,11,23,4,15,7,NA,NA,NA,NA
TPA_13212,1371,NA,5_Tpa_b3v08_scaf030447,5158,0.355569660572293,A,A,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,74,33,19,7,1,3,NA,NA,NA,NA
TPA_13213,315,HOG_17466,5_Tpa_b3v08_scaf012601,12255,0.0187339202882409,A,A,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,1,0,0,111,141,264,21,10,18,NA,NA,NA,NA
TPA_13214,390,NA,5_Tpa_b3v08_scaf109391,1698,-0.160861349050912,A,A,2,0,0,0,1,2,10,0,1,7,11,11,0,2,0,1,0,0,7,21,38,4,15,12,NA,NA,NA,NA
TPA_13215,3833,HOG_17481,5_Tpa_b3v08_scaf026053,5919,0.0869813605542388,A,A,78,104,99,133,139,149,238,213,234,94,89,189,133,150,122,125,137,124,257,222,197,141,200,137,NA,NA,NA,NA
TPA_13216,260,NA,5_Tpa_b3v08_scaf074592,2620,0.157930960357363,A,A,0,4,0,0,0,0,1,7,8,3,1,27,0,39,0,0,0,0,5,3,5,6,48,18,NA,NA,NA,NA
TPA_13217,1187,NA,5_Tpa_b3v08_scaf101684,1858,-0.22369179364565,A,A,10,5,1,0,0,0,2,1,0,2,2,7,1,1,5,0,0,0,5,3,5,4,7,6,NA,NA,NA,NA
TPA_13218,488,NA,5_Tpa_b3v08_scaf041437,4258,0.237964654828177,A,A,0,0,2,0,0,3,25,11,43,4,6,18,0,1,1,3,0,0,120,207,145,32,15,18,NA,NA,NA,NA
TPA_13219,320,NA,5_Tpa_b3v08_scaf075987,2572,-0.447737310949752,A,A,1,1,1,1,1,0,1,1,0,1,4,3,0,6,0,0,0,0,2,3,6,2,8,6,NA,NA,NA,NA
TPA_13220,418,NA,5_Tpa_b3v08_scaf055298,3439,0.131301413388651,A,A,166,142,336,426,474,349,332,267,331,294,871,714,589,267,455,331,163,490,39,59,91,333,904,588,NA,NA,NA,NA
TPA_13221,321,NA,5_Tpa_b3v08_scaf126305,1402,0.161481612283135,A,A,40,15,18,18,22,13,23,9,16,39,11,25,20,53,8,8,46,7,4,29,10,37,25,34,NA,NA,NA,NA
TPA_13222,322,NA,5_Tpa_b3v08_scaf092590,2073,0.166884888514759,A,A,26,24,23,48,26,27,100,80,73,33,25,42,30,43,35,24,28,30,78,68,84,38,63,83,NA,NA,NA,NA
TPA_13223,379,NA,5_Tpa_b3v08_scaf075226,2598,-0.00766728416109278,A,A,35,34,33,62,80,65,63,47,48,41,66,77,36,52,41,43,67,59,34,44,19,54,85,90,NA,NA,NA,NA
TPA_13224,421,NA,5_Tpa_b3v08_scaf117503,1547,-0.23599357328337,A,A,8,7,5,11,13,8,50,43,42,37,54,44,4,8,13,1,11,2,20,25,62,32,33,33,NA,NA,NA,NA
TPA_13225,461,NA,5_Tpa_b3v08_scaf066336,2931,0.0921568942963946,A,A,39,46,51,52,63,76,183,215,219,68,108,115,46,101,58,46,80,37,225,232,224,59,130,114,NA,NA,NA,NA
TPA_13226,375,NA,5_Tpa_b3v08_scaf026738,5783,0.154494297519337,A,A,111,362,356,252,469,736,6839,7239,9545,1714,649,980,383,406,493,502,622,842,3275,2842,2068,1031,1197,1209,NA,NA,NA,NA
TPA_13227,347,NA,5_Tpa_b3v08_scaf144072,1139,-0.169866771581697,A,A,3,2,3,0,1,0,8,3,10,4,1,53,5,0,3,3,1,2,678,669,677,168,90,178,NA,NA,NA,NA
TPA_13228,899,HOG_22863,5_Tpa_b3v08_scaf007130,20375,0.15680444976985,A,A,50,67,34,61,51,45,243,137,228,124,120,137,48,84,89,44,46,48,35,75,99,116,202,131,NA,NA,NA,NA
TPA_13229,221,NA,5_Tpa_b3v08_scaf058373,3288,-0.0562613255196463,A,A,16,30,18,57,49,27,99,111,66,36,72,91,24,52,40,35,42,42,62,53,60,61,75,63,NA,NA,NA,NA
TPA_13230,1037,NA,5_Tpa_b3v08_scaf083553,2327,-0.156624781198809,A,A,6,11,17,144,149,239,2,5,1,22,41,64,22,28,31,199,161,329,21,6,2,67,60,71,NA,NA,NA,NA
TPA_13231,360,NA,5_Tpa_b3v08_scaf034145,4813,-0.0120441503295724,A,A,19,15,72,43,15,98,100,39,71,55,198,155,36,38,47,58,28,27,73,48,40,44,158,95,NA,NA,NA,NA
TPA_13232,227,NA,5_Tpa_b3v08_scaf013904,10917,0.318172392508299,A,A,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,69,42,84,7,4,9,NA,NA,NA,NA
TPA_13233,380,NA,5_Tpa_b3v08_scaf048208,3825,0.0668439297442161,A,A,1,0,0,1,3,4,1,3,0,2,2,5,1,1,2,0,0,0,68,151,156,22,20,24,NA,NA,NA,NA
TPA_13234,351,NA,5_Tpa_b3v08_scaf065640,2961,-0.105397977133605,A,A,4,10,9,10,8,6,143,101,106,32,39,33,2,10,7,6,13,3,65,102,119,32,43,47,NA,NA,NA,NA
TPA_13235,490,HOG_16160,5_Tpa_b3v08_scaf025405,6055,0.114398666998789,A,A,1,0,0,1,0,0,5,1,3,3,3,2,2,1,0,2,0,1,4,4,8,1,4,9,NA,NA,NA,NA
TPA_13236,790,NA,5_Tpa_b3v08_scaf120074,1503,-0.569309326978527,X,A,36,18,11,30,14,13,136,38,35,59,95,137,18,83,21,15,58,13,8,27,41,53,168,86,NA,NA,NA,NA
TPA_13237,416,NA,5_Tpa_b3v08_scaf081017,2405,0.0607538121508875,A,A,4,4,17,0,4,21,4,9,34,7,32,23,4,14,6,9,8,6,36,25,36,22,27,17,NA,NA,NA,NA
TPA_13238,277,NA,5_Tpa_b3v08_scaf113660,1616,0.0167311793531237,A,A,82,147,100,141,177,208,428,388,376,203,236,271,131,163,135,188,204,174,342,518,464,253,279,276,NA,NA,NA,NA
TPA_13239,342,NA,5_Tpa_b3v08_scaf051168,3657,-0.035677738752817,A,A,29,42,31,22,19,23,63,52,70,22,36,34,25,35,53,13,20,24,23,32,41,31,68,50,NA,NA,NA,NA
TPA_13240,223,NA,5_Tpa_b3v08_scaf065134,2983,-0.724981063361231,X,A,3,4,6,7,10,7,9,1,8,9,7,4,4,11,11,3,5,6,0,1,1,2,13,10,NA,NA,NA,NA
TPA_13241,349,HOG_16325,5_Tpa_b3v08_scaf024679,6208,0.221305342413067,A,A,13,12,17,14,13,17,88,69,95,17,17,33,15,13,15,11,7,10,90,130,229,35,67,43,NA,NA,NA,NA
TPA_13242,435,NA,5_Tpa_b3v08_scaf064983,2989,0.160754968667991,A,A,16,43,26,22,21,30,288,247,311,87,53,68,12,32,21,16,28,13,48,34,36,16,100,33,NA,NA,NA,NA
TPA_13243,373,NA,5_Tpa_b3v08_scaf043175,4138,0.0646161076558382,A,A,23,11,17,37,19,18,219,112,198,38,60,40,20,20,18,28,25,13,125,85,60,31,25,27,NA,NA,NA,NA
TPA_13244,400,NA,5_Tpa_b3v08_scaf093317,2056,0.0458926159325977,A,A,23,21,31,34,49,47,76,90,61,38,39,33,22,29,30,28,29,39,64,67,50,45,36,47,NA,NA,NA,NA
TPA_13245,354,NA,5_Tpa_b3v08_scaf101081,1871,-0.0283781427315252,A,A,18,16,17,21,14,24,78,60,77,22,21,19,17,19,15,13,24,21,35,46,57,24,31,27,NA,NA,NA,NA
TPA_13246,418,NA,5_Tpa_b3v08_scaf024092,6345,0.11818518028741,A,A,14,31,26,21,41,33,78,91,75,34,32,41,18,27,28,22,37,16,102,121,270,54,56,44,NA,NA,NA,NA
TPA_13247,299,NA,5_Tpa_b3v08_scaf067879,2870,-0.00660489378056368,A,A,5,3,2,3,8,2,9,2,8,8,14,22,3,4,1,2,1,2,12,18,24,4,18,14,NA,NA,NA,NA
TPA_13248,683,NA,5_Tpa_b3v08_scaf123141,1453,-0.108658762028963,A,A,33,25,36,48,28,35,135,85,126,66,90,94,29,49,52,28,38,33,82,146,219,89,119,109,NA,NA,NA,NA
TPA_13249,422,NA,5_Tpa_b3v08_scaf055157,3446,0.020764392758169,A,A,2,5,3,3,10,0,1,0,1,7,17,13,2,1,2,2,1,4,2,15,18,5,12,32,NA,NA,NA,NA
TPA_13250,928,NA,5_Tpa_b3v08_scaf070336,2774,-0.00580782390809094,A,A,44,59,70,106,99,113,452,318,438,94,88,197,89,133,128,83,148,97,594,647,711,168,260,195,NA,NA,NA,NA
TPA_13251,328,NA,5_Tpa_b3v08_scaf009088,16798,-0.0469282989713692,A,A,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,138,91,178,24,16,35,NA,NA,NA,NA
TPA_13252,409,NA,5_Tpa_b3v08_scaf139555,1201,-0.0327091997625955,A,A,6,5,9,4,8,6,15,12,14,7,1,6,12,17,15,11,12,15,14,10,12,6,6,23,NA,NA,NA,NA
TPA_13253,442,NA,5_Tpa_b3v08_scaf097202,1961,-0.0120446442267993,A,A,2,1,2,2,1,1,14,22,16,37,10,16,1,2,0,1,1,1,6,11,4,13,9,8,NA,NA,NA,NA
TPA_13254,302,NA,5_Tpa_b3v08_scaf153788,1019,-0.197986732149946,A,A,0,0,0,1,0,0,1,0,0,1,1,7,0,0,0,0,0,1,136,114,191,16,15,24,NA,NA,NA,NA
TPA_13255,422,NA,5_Tpa_b3v08_scaf035672,4686,0.0188762351601627,A,A,29,59,38,44,88,76,123,107,93,70,90,138,30,79,94,63,83,99,249,183,217,111,140,137,NA,NA,NA,NA
TPA_13256,299,NA,5_Tpa_b3v08_scaf104311,1800,0.243001416379935,A,A,14,9,7,37,17,19,8,9,11,15,19,25,7,17,26,11,20,24,108,181,142,42,38,47,NA,NA,NA,NA
TPA_13257,341,HOG_20196,5_Tpa_b3v08_scaf118932,1523,-0.0530021101691413,A,A,2,3,2,1,3,1,5,5,9,5,10,18,1,5,3,1,0,0,33,24,32,6,16,9,NA,NA,NA,NA
TPA_13258,260,NA,5_Tpa_b3v08_scaf025790,5970,0.166242607191312,A,A,1,0,0,0,0,0,6,5,5,3,2,3,0,2,0,1,1,0,2,13,17,2,3,2,NA,NA,NA,NA
TPA_13259,283,NA,5_Tpa_b3v08_scaf119798,1508,-0.0665828392790338,A,A,3,1,6,2,6,8,31,26,67,17,11,13,7,8,2,7,4,9,15,14,10,8,23,15,NA,NA,NA,NA
TPA_13260,840,NA,5_Tpa_b3v08_scaf037415,4546,0.0369827871882119,A,A,0,0,0,0,0,1,2150,1650,978,202,106,65,0,4,0,2,3,2,27,14,33,1,2,8,NA,NA,NA,NA
TPA_13261,212,HOG_19735,5_Tpa_b3v08_scaf095836,1993,-0.00132223549210048,A,A,0,0,0,0,0,0,1,0,2,10,1,2,0,2,1,0,2,0,1,3,6,0,3,3,NA,NA,NA,NA
TPA_13262,2355,NA,5_Tpa_b3v08_scaf011940,13020,0.0838810903784323,A,A,2,9,5,0,2,35,9254,48845,20819,4606,48,56,7,12,3,3,9,2,87,16,27,21,29,23,NA,NA,NA,NA
TPA_13263,334,NA,5_Tpa_b3v08_scaf056810,3367,-0.0255994575251858,A,A,4,1,5,1,3,6,39,19,54,8,11,21,6,4,6,1,6,5,14,17,31,10,12,8,NA,NA,NA,NA
TPA_13264,290,NA,5_Tpa_b3v08_scaf074607,2620,-0.240003113147523,A,A,3,4,2,4,3,0,5,6,6,5,3,16,2,6,2,3,3,2,8,6,18,10,18,20,NA,NA,NA,NA
TPA_13265,607,HOG_5859,5_Tpa_b3v08_scaf032430,4961,0.0158719737384851,A,A,17,16,6,24,14,16,147,58,149,62,53,86,9,18,23,3,15,10,123,200,282,76,128,123,NA,NA,NA,NA
TPA_13266,373,NA,5_Tpa_b3v08_scaf128558,1366,0.42848258457513,A,A,16,15,11,20,17,10,49,30,52,27,38,33,14,22,15,7,16,11,18,29,27,34,64,41,NA,NA,NA,NA
TPA_13267,242,NA,5_Tpa_b3v08_scaf032525,4953,0.326581737388038,A,A,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,0,0,0,0,0,4,2,1,5,NA,NA,NA,NA
TPA_13268,453,NA,5_Tpa_b3v08_scaf034197,4808,0.0200638994633754,A,A,57,106,119,106,165,172,212,232,236,44,167,196,128,111,153,116,117,135,202,186,167,134,116,101,NA,NA,NA,NA
TPA_13269,907,NA,5_Tpa_b3v08_scaf085589,2267,-0.0627732044646527,A,A,9,7,1,5,3,6,32,8,36,38,19,26,3,7,8,2,2,4,34,51,105,23,28,42,NA,NA,NA,NA
TPA_13270,256,NA,5_Tpa_b3v08_scaf057905,3311,0.060229990648136,A,A,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,1,1,5,NA,NA,NA,NA
TPA_13271,355,NA,5_Tpa_b3v08_scaf044113,4077,0.109533049999933,A,A,1,2,6,4,2,9,18,13,15,4,3,13,4,8,3,7,2,3,50,112,109,14,24,20,NA,NA,NA,NA
TPA_13272,413,NA,5_Tpa_b3v08_scaf083545,2327,-0.140066166374178,A,A,3,3,3,3,4,0,0,0,1,10,14,9,3,6,0,0,0,2,1,12,10,6,15,21,NA,NA,NA,NA
TPA_13273,296,NA,5_Tpa_b3v08_scaf033636,4854,0.194042740514579,A,A,70,79,122,200,209,237,59,76,69,64,152,155,105,118,118,169,204,175,283,165,248,210,188,162,NA,NA,NA,NA
TPA_13274,296,NA,5_Tpa_b3v08_scaf042569,4180,-0.0169051731913072,A,A,3,2,1,4,3,2,11,3,10,13,7,6,0,14,0,2,6,1,4,17,11,3,14,4,NA,NA,NA,NA
TPA_13275,230,NA,5_Tpa_b3v08_scaf054648,3472,-0.0770090289416758,A,A,0,1,0,0,0,0,0,0,0,0,6,5,2,3,0,2,2,1,5,2,9,5,1,0,NA,NA,NA,NA
TPA_13276,619,NA,5_Tpa_b3v08_scaf019133,7801,0.113177841436558,A,A,219,491,429,571,818,904,466,442,493,221,426,641,476,701,574,820,807,864,625,645,559,552,772,703,NA,NA,NA,NA
TPA_13277,372,HOG_2302,5_Tpa_b3v08_scaf093016,2063,-0.283394012405766,A,A,1,0,0,0,1,2,31,27,29,5,13,6,2,1,1,2,2,1,4,4,1,0,3,0,NA,NA,NA,NA
TPA_13278,332,HOG_21279,5_Tpa_b3v08_scaf101951,1852,-0.0224235086686001,A,A,31,49,36,45,62,69,271,253,279,73,109,133,38,72,76,43,56,50,346,360,386,115,133,129,NA,NA,NA,NA
TPA_13279,745,NA,5_Tpa_b3v08_scaf052196,3598,0.25735443469578,A,A,75,143,52,49,127,66,229,263,178,341,324,229,57,83,66,44,48,45,82,75,59,184,107,211,NA,NA,NA,NA
TPA_13280,1505,NA,5_Tpa_b3v08_scaf036479,4619,-0.150545195091848,A,A,9,4,3,7,12,5,27,8,10,42,26,31,5,16,6,2,2,5,96,86,241,26,31,34,NA,NA,NA,NA
TPA_13281,340,NA,5_Tpa_b3v08_scaf045958,3962,0.273997637256235,A,A,17,16,14,30,24,19,78,80,84,19,28,31,15,22,18,14,17,18,100,41,74,32,31,27,NA,NA,NA,NA
TPA_13282,813,NA,5_Tpa_b3v08_scaf065378,2971,0.245004441426112,A,A,11,5,3,7,14,7,18,8,8,15,21,18,9,6,7,1,2,3,19,21,48,12,25,23,NA,NA,NA,NA
TPA_13283,365,NA,5_Tpa_b3v08_scaf025682,5994,-0.0842828896867733,A,A,3,0,0,0,0,0,1,0,0,0,0,2,1,3,1,0,0,0,1,6,20,3,6,1,NA,NA,NA,NA
TPA_13284,416,NA,5_Tpa_b3v08_scaf034426,4790,0.111021023475265,A,A,4,4,6,11,3,7,31,11,31,15,27,40,3,4,4,6,4,3,24,27,110,20,25,26,NA,NA,NA,NA
TPA_13285,394,NA,5_Tpa_b3v08_scaf126473,1399,-0.33052029374955,A,A,0,1,0,0,2,5,2,0,4,2,1,92,0,0,1,3,4,0,880,1159,1594,164,164,250,NA,NA,NA,NA
TPA_13286,997,HOG_17182,5_Tpa_b3v08_scaf009477,16185,-0.703939450199197,X,A,22,14,6,8,11,10,28,32,30,13,18,22,12,17,13,4,2,6,0,1,7,4,39,40,NA,NA,NA,NA
TPA_13287,531,NA,5_Tpa_b3v08_scaf090023,2141,-0.234304068158445,A,A,40,49,31,73,55,27,217,117,171,96,136,187,20,62,63,17,70,46,70,118,209,98,208,160,NA,NA,NA,NA
TPA_13288,256,NA,5_Tpa_b3v08_scaf096298,1983,0.061298283729919,A,A,1,3,6,2,3,2,15,3,5,8,10,14,1,1,1,0,1,0,1,0,6,9,3,10,NA,NA,NA,NA
TPA_13289,389,NA,5_Tpa_b3v08_scaf117357,1550,0.20126675692908,A,A,1,0,0,0,0,0,0,14,1,4,1,3,7,2,5,1,0,0,134,25,88,1,3,1,NA,NA,NA,NA
TPA_13290,230,NA,5_Tpa_b3v08_scaf018681,7982,-0.0617728594549805,A,A,644,561,320,106,109,73,4,6,4,12,47,102,609,469,790,119,184,187,80,21,75,177,145,181,NA,NA,NA,NA
TPA_13291,1085,NA,5_Tpa_b3v08_scaf023258,6546,0.187273777177554,A,A,56,79,82,123,116,152,720,519,638,179,103,198,109,221,125,142,208,193,228,355,260,184,223,270,NA,NA,NA,NA
TPA_13292,546,NA,5_Tpa_b3v08_scaf105665,1772,-0.125029318340191,A,A,20,39,18,29,28,24,75,90,67,33,43,66,14,33,22,19,22,23,134,124,176,53,87,60,NA,NA,NA,NA
TPA_13293,554,NA,5_Tpa_b3v08_scaf024864,6167,0.135508795588816,A,A,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,1,447,505,224,11,38,82,NA,NA,NA,NA
TPA_13294,997,NA,5_Tpa_b3v08_scaf046296,3940,-0.0870262609424544,A,A,123,74,69,71,38,44,0,0,0,9,35,52,74,97,96,38,55,56,0,0,2,40,72,43,NA,NA,NA,NA
TPA_13295,467,NA,5_Tpa_b3v08_scaf094560,2025,-0.256537296563354,A,A,11,8,5,1,3,0,26,3,7,24,32,32,0,18,6,1,6,1,0,15,8,26,33,27,NA,NA,NA,NA
TPA_13296,368,NA,5_Tpa_b3v08_scaf080765,2413,0.546875720999235,A,A,168,169,362,282,378,402,333,223,342,149,385,431,654,222,478,368,184,357,252,325,332,266,357,380,NA,NA,NA,NA
TPA_13297,605,NA,5_Tpa_b3v08_scaf147970,1089,-0.234076318304947,A,A,0,2,1,0,3,0,1,5,0,7,11,26,0,0,0,1,0,0,4,1,4,6,31,9,NA,NA,NA,NA
TPA_13298,509,NA,5_Tpa_b3v08_scaf043872,4093,-0.0725252289229823,A,A,19,17,21,25,31,32,11,7,14,74,57,62,22,27,37,18,27,19,31,25,25,55,49,64,NA,NA,NA,NA
TPA_13299,791,NA,5_Tpa_b3v08_scaf026728,5785,-0.0697719413681984,A,A,35,28,36,42,36,37,120,79,126,64,99,99,38,59,38,33,58,40,76,120,116,126,97,127,NA,NA,NA,NA
TPA_13300,296,NA,5_Tpa_b3v08_scaf097313,1958,0.00837772851678754,A,A,10,8,13,13,11,7,25,42,41,20,19,32,7,10,18,21,13,12,34,33,66,32,43,26,NA,NA,NA,NA
TPA_13301,410,NA,5_Tpa_b3v08_scaf049873,3728,-0.9493520280094,X,A,8,21,10,14,15,13,82,62,68,14,21,29,19,23,9,16,23,19,7,17,18,14,29,22,NA,NA,NA,NA
TPA_13302,242,NA,5_Tpa_b3v08_scaf052022,3608,0.136787933836018,A,A,0,1,0,0,1,0,2,3,0,2,2,3,0,3,0,0,3,0,25,27,40,3,4,4,NA,NA,NA,NA
TPA_13303,371,NA,5_Tpa_b3v08_scaf012801,12031,0.204854880710632,A,A,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,0,0,0,3,11,3,NA,NA,NA,NA
TPA_13304,415,HOG_5509,5_Tpa_b3v08_scaf045395,3998,0.180622845200605,A,A,2738,2711,2672,4481,3771,3630,8064,8474,7755,4368,6231,5834,2214,3297,3622,2774,3342,3392,3338,3558,3116,4359,4473,3679,NA,NA,NA,NA
TPA_13305,395,NA,5_Tpa_b3v08_scaf028677,5439,0.0574668514078763,A,A,3,0,2,3,1,1,1,1,2,8,1,11,5,0,2,9,0,2,42,55,154,24,13,10,NA,NA,NA,NA
TPA_13306,1124,NA,5_Tpa_b3v08_scaf003326,32827,0.117604454074727,A,A,5,1,4,4,2,17,42426,34151,14582,2022,21,374,4,6,5,5,4,5,4,4,6,2,0,4,NA,NA,NA,NA
TPA_13307,325,NA,5_Tpa_b3v08_scaf068149,2859,0.228304173353228,A,A,6,17,6,5,3,12,39,23,49,4,8,16,4,9,6,2,5,4,22,34,48,10,18,29,NA,NA,NA,NA
TPA_13308,457,NA,5_Tpa_b3v08_scaf079403,2458,0.0217451331214222,A,A,6,10,11,19,13,17,46,41,87,12,63,61,15,21,18,9,14,25,48,48,66,35,106,44,NA,NA,NA,NA
TPA_13309,361,HOG_17771,5_Tpa_b3v08_scaf042598,4178,-0.970722892937036,X,A,59,96,73,78,107,95,212,232,213,103,97,121,74,109,97,83,117,78,42,55,47,88,96,117,NA,NA,NA,NA
TPA_13310,4715,NA,5_Tpa_b3v08_scaf015948,9339,0.355854629234358,A,A,35852,46416,48156,46554,64304,56779,34261,35352,25947,25420,55417,57101,47233,47583,63281,49440,48385,54072,9707,11369,11410,43097,49586,49784,NA,NA,NA,NA
TPA_13311,410,HOG_1280,5_Tpa_b3v08_scaf032123,4989,0.304950218274304,A,A,5,17,10,20,16,23,100,67,83,23,26,23,22,20,17,14,17,17,38,58,76,26,37,24,NA,NA,NA,NA
TPA_13312,312,NA,5_Tpa_b3v08_scaf063564,3051,-0.0584645857966048,A,A,0,0,0,2,1,0,3,0,1,4,5,2,1,0,4,0,0,0,3,1,1,1,5,2,NA,NA,NA,NA
TPA_13313,397,NA,5_Tpa_b3v08_scaf012722,12115,0.835105484035217,A,A,0,2,0,0,2,0,2,3,3,0,0,2,0,0,0,1,0,0,8,8,13,7,1,4,NA,NA,NA,NA
TPA_13314,364,NA,5_Tpa_b3v08_scaf046107,3951,-0.0288032651667202,A,A,16,7,6,15,15,8,12,8,7,10,4,14,5,29,9,6,20,3,3,16,5,14,21,27,NA,NA,NA,NA
TPA_13315,255,NA,5_Tpa_b3v08_scaf073059,2673,0.139610070596661,A,A,4,7,7,5,7,10,25,14,32,8,14,28,4,5,6,1,6,10,36,61,79,19,31,40,NA,NA,NA,NA
TPA_13316,463,NA,5_Tpa_b3v08_scaf031601,5039,0.0253071353851021,A,A,8,15,7,16,21,9,38,53,36,22,22,49,5,28,13,14,17,10,105,133,154,56,72,44,NA,NA,NA,NA
TPA_13317,282,NA,5_Tpa_b3v08_scaf086335,2245,-0.14771797806226,A,A,1,4,9,2,1,10,10,4,17,18,64,19,5,4,7,7,5,9,5,9,11,59,8,59,NA,NA,NA,NA
TPA_13318,290,HOG_22528,5_Tpa_b3v08_scaf011593,13404,0.0662314892863681,A,A,3,4,7,4,4,3,17,14,17,5,16,13,1,8,8,1,2,1,7,18,14,4,20,16,NA,NA,NA,NA
